comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,avatar,sub_comment_count,last_modify_ts
1.94E+11,0,1699984470,662118572,考应统研，按400分准备就可以。具像化一点 政治70英语二70，数三130 专业课130。容错率很低，做好准备。我考应统时候，数学110，这二十分的代价我用政治英语160补回来了。,107289184,bili_6789931703,https://i1.hdslb.com/bfs/face/878dc561d83023f3f63e762568e30d36fb42e069.jpg,7,1.74E+12
1.90E+11,0,1697375134,662118572,应用统计门槛太低了 一大堆跨考的 不如直接干数学学硕 数分高代天然屏障,670565449,赫尔德holder,https://i1.hdslb.com/bfs/face/87d307dbd9e5116c773fc5d5e09acdcce216a7b2.jpg,23,1.74E+12
2.51E+11,0,1735324541,1506208211,老师好 我是上海人 目前在上海财经大学财务管理专业就读26年想跨考应用统计 未来在上海就业 有什么推荐的学校吗（上海的 985/211,1765722219,我还在想个合适的名字,https://i0.hdslb.com/bfs/face/f6deccb320e9b5499609c868d9b03b3330f0ae16.jpg,1,1.74E+12
1.90E+11,0,1697193926,662118572,和一个0854研友交流，明显感觉人家专业课要复习好多[笑哭]不过应统还是难的，就是分数线有点太吓人了,633229187,摆烂统计人,https://i2.hdslb.com/bfs/face/cddb1629e95a41dd234885ec09f2539499b1b99f.jpg,3,1.74E+12
2.34E+11,0,1722004383,1506208211,浙财硕博点学科评估全方位不如浙商，结果本科高30真是乐子,430167976,Scharefferz,https://i1.hdslb.com/bfs/face/6bb484729a77cb5c3adb96302ad8f702fbd89d47.jpg,3,1.74E+12
1.90E+11,0,1697255317,662118572,数据数学经管金融，还有一堆其他一点不沾边的专业跨考的，统计学学硕收的人少还难，全来卷应统[笑哭],526855658,变胖好难啊啊啊啊,https://i2.hdslb.com/bfs/face/acf37f344f3dc4ae707d3d0a7b9badcbc4fa515b.jpg,3,1.74E+12
2.41E+11,0,1724938802,1506208211,老师你好，我安徽人想在江浙发展，本科双非财务管理，跨考北师大难不难，难的话推荐苏州大学，河海大学，安徽大学吗，就业怎么样,3.4933E+15,小周zzzzz考研版,https://i0.hdslb.com/bfs/face/member/noface.jpg,1,1.74E+12
2.16E+11,0,1712458692,662118572,我想问下双非的应用统计怎么样，我是专科会计想先自考再跨考到这边，不知道这边是不是更有可能成功……本专业还是有点太难了。,354332636,时光の凛,https://i2.hdslb.com/bfs/face/bc8d89e1ca6c09d422652fc324ca01255d9abbbf.jpg,2,1.74E+12
2.36E+11,0,1723056148,1506208211,甘肃高考9800.志愿没报好本科双非浙财，未来想在南方，西安也行。目前大二绩点4.5，高等代数1是 80多，高等代数2是97，数学分析1是92，数学分析2是87。求推荐的院校，最好985，兰州大学和中国海洋大学推荐吗,3.49326E+15,卡布的羽毛,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,1.74E+12
2.11E+11,0,1709601673,662118572,大多数学校专业课不难，但432容错太低，不能有失误,13682455,梅比乌斯号船医,https://i1.hdslb.com/bfs/face/b0863778113c9ae634b6971f81f31c9420d34d39.jpg,0,1.74E+12
2.34E+11,0,1721893530,1506208211,985院校怎么没见到有厦门大学啊,472902817,迷迷糊糊不想起床,https://i1.hdslb.com/bfs/face/26e761c19d000209efdf53d147bd27a684431d98.jpg,2,1.74E+12
1.94E+11,0,1699580308,662118572,和计算力相比，哪个卷,385290217,You1112,https://i1.hdslb.com/bfs/face/b1417e79a014e4284dfd9432d836471df9160686.jpg,1,1.74E+12
2.34E+11,0,1722106310,1506208211,应统专硕择校需要考虑学校的科研水平吗？,396339241,lelaloli_y_,https://i1.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg,1,1.74E+12
1.91E+11,0,1698122487,662118572,请问一般211的应用统计专硕和985的工科类专硕哪个更难上岸。,1892200096,T-250型聊天终结者,https://i1.hdslb.com/bfs/face/d078c4d4a2e6c9868013939ae35cc02a5d17fa1f.jpg,1,1.74E+12
2.44E+11,0,1727924681,1506208211,本人中科院博士，有中国科学院大学432应用统计的考研真题，有需要的私信我[打call],21503297,两颗青金石,https://i2.hdslb.com/bfs/face/8b80c5ba37f1b37ae0936312aba481aefa93da37.jpg,4,1.74E+12
1.91E+11,0,1697553952,662118572,应用统计和理学的统计学有啥区别,407061255,Bac1woman,https://i0.hdslb.com/bfs/face/e261abd3d65ea44eaf53aef359f2c74d240178ae.jpg,1,1.74E+12
2.33E+11,0,1721827792,1506208211,应用统计学考研只能考专硕吗,1591428530,朝日岸上,https://i2.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg,4,1.74E+12
2.02E+11,0,1704268494,662118572,应统专硕代码多少啊，并到0714里面去了吗？,498024919,雪愛狼,https://i0.hdslb.com/bfs/face/member/noface.jpg,1,1.74E+12
2.43E+11,0,1727576856,1506208211,老师，双非一本金融，财经大学，想在南方，考江西财经还是浙江工商,1032501270,yogurt大枣,https://i0.hdslb.com/bfs/face/7c08cc4337bbec89f56be2e23d7e7339c2f6d2e2.jpg,2,1.74E+12
2.53E+11,0,1738241811,662118572,学的金融工程，想考统计,3.54676E+15,英语之子-万词王,https://i0.hdslb.com/bfs/face/e89a36950d1eda781cc3fdea27dd504b2fb0941e.jpg,0,1.74E+12
2.45E+11,0,1729954382,1506208211,老师，我本科是211经济统计学，但是数学很一般，绩点也一般，未来就业应该留在广东，有什么26考研院校推荐吗？,1290233269,爱吃冬荫功但不爱吃虾,https://i1.hdslb.com/bfs/face/cd0d2eaba6f0a9edeac364c047e510a2c90d9dde.jpg,2,1.74E+12
2.52E+11,0,1737441632,662118572,up，安财的应统和上海海事的应统的咋样啊？,371470177,夜微凉人独殇,http://i1.hdslb.com/bfs/face/0ff75e7bc22320bf109ad90f0c97b363af44b6f1.jpg,2,1.74E+12
2.57E+11,0,1740991896,1506208211,为什么211院校里没有华东理工大学,3.53711E+15,ynlxs,https://i1.hdslb.com/bfs/face/0d6267a5c1ea1aba67e480428eb00331598557f1.jpg,1,1.74E+12
2.45E+11,0,1729688469,662118572,为什么应统热度那么高，网上搜的资料却少之又少，而且相关的视频播放量也不多,3.54674E+15,南浔山木,https://i0.hdslb.com/bfs/face/8d39842cc67eab6476643ad6c05662c55a4985a8.jpg,1,1.74E+12
2.57E+11,0,1741748579,1506208211,老师，本科山东双非物理学想跨考应用统计，未来想去江浙地区就业，有什么985，211推荐嘛[脸红],189584892,反派邪魅一笑k,https://i0.hdslb.com/bfs/face/8d0220ac913f67bf04d29eaacaacce79b77582d9.jpg,0,1.74E+12
2.29E+11,0,1719606401,662118572,三本公共管理考双非应用统计可能性大吗,3.54661E+15,曾想意气风发,https://i1.hdslb.com/bfs/face/c8c9a2a9d014fe51bd661c901d0a7e68b07298a9.jpg,1,1.74E+12
2.57E+11,0,1740912657,1506208211,老师，你好，本科双非，想冲上海的应统专硕，想问下上海学校有没有压分和歧视双非的情况[大哭],430110744,hurtfingers,https://i0.hdslb.com/bfs/face/a2d2b4cea2ec75268df8585944e4380d35b64496.jpg,1,1.74E+12
2.14E+11,0,1711116964,662118572,为什么都来应统啊？是就业好吗,25684526,可以磕一辈子婷媛吗,https://i2.hdslb.com/bfs/face/88b6d40a6ebeeb79b202c4375547ed90e1160dfa.jpg,6,1.74E+12
2.57E+11,0,1741515973,1506208211,英语一和英语二差距大吗，能放一起备考吗,507152082,遥寄深海,https://i0.hdslb.com/bfs/face/d43ad0ec27cfb00a07fdee97a6b4864caa1bbb34.jpg,1,1.74E+12
2.57E+11,0,1740734261,1506208211,想在山东或江苏就业，有什么性价比比较高的211院校嘛[大哭],1491757709,0小实0,https://i2.hdslb.com/bfs/face/6e24dc3929c0f4a2982277068cc76d12b0e0f4c6.jpg,1,1.74E+12
2.57E+11,0,1740654004,1506208211,老师您好，二本经济学想跨考应用统计学专业，数学好但是英语拉胯[笑哭]，山西或山西周围有建议的学校嘛，能上岸就行,1744471946,耀-光-使-徒,https://i2.hdslb.com/bfs/face/fa149de90ee2422ef9deb1ea502f26e35e1eb5ed.jpg,0,1.74E+12
2.56E+11,0,1740637356,1506208211,老师您好，我是济南大学金融数学专业学生，专业80人，我绩点第4，想考江苏附近的研究生有什么院校推荐嘛,249479517,甜品铺铺子,https://i0.hdslb.com/bfs/face/8b435aeb77c1d7335366354a199e679a598ef7a6.jpg,1,1.74E+12
2.56E+11,0,1740486998,1506208211,我跨考的，考个双非就行，武汉有比较好考的学校吗？湖北工业大学怎么样？另外如果我考非全日制的话会不会好考一点？,487162815,时华花冰,https://i0.hdslb.com/bfs/face/a260ac2103fe8a57c3c69dc8e0642cfd4818a4fb.jpg,0,1.74E+12
2.56E+11,0,1740486509,1506208211,才知道国内有研究读2年的[笑哭],487162815,时华花冰,https://i0.hdslb.com/bfs/face/a260ac2103fe8a57c3c69dc8e0642cfd4818a4fb.jpg,0,1.74E+12
123675,0,1277367973,10760,我想要UP主的人物...有下载地址吗？,32675,暴食黑兔,http://i2.hdslb.com/bfs/face/706546acdc0072d68791aa5c748b5cef11a4b720.jpg,0,1.74E+12
2.56E+11,0,1740468939,1506208211,老师，你好，本科的末二商科，想跨考，西南财经，南京大学和四川大学更推荐哪一个啊,678804609,小王该努力学习了,https://i0.hdslb.com/bfs/face/064c6d768eab350e0fc1e3e9fbb8e09f9c0386e6.jpg,4,1.74E+12
123492,0,1277355769,10760,沙发。有些组合很喜感啊,38893,十七夜,https://i1.hdslb.com/bfs/face/acb74181fa9ac17117d7eaf5c1162d5c265533da.jpg,0,1.74E+12
2.56E+11,0,1740237039,1506208211,老师我武汉人，专升本武汉纺织大学，计算机专业，考研想跨考应用统计，求你的建议，还有我27了，大龄考生[大哭][大哭][大哭],110735330,容大高手,http://i2.hdslb.com/bfs/face/9493a1eca6826eef41eac8a4d940da70e7274202.jpg,1,1.74E+12
2.56E+11,0,1740191936,1506208211,二本院校，想跨考应用，想在大城市双非上岸就行，有没有推荐院校,630996238,Sunr1seee,https://i1.hdslb.com/bfs/face/6fa1637ececffc2cde7b8f9143f6af12567960c1.jpg,1,1.74E+12
2.56E+11,0,1740571310,1506208211,老师您好，本科人大应用统计学专业，但数学不是很好，想985仍然，有建议的学校嘛[大哭],400316064,張馨如,https://i0.hdslb.com/bfs/face/434b5a822de9b96a201a1d32a096cc46b1a1b8b2.jpg,1,1.74E+12
2.56E+11,0,1740568027,1506208211,老师你好，本科南审，专业是计算机方向，想跨考应用统计江苏的学校，希望留在南京或者江苏这一带，上个双一流或者211学校，有没有什么建议[给心心],41938976,もな君,https://i2.hdslb.com/bfs/face/22248604addd107f135e79751eaee2ff73810af1.jpg,1,1.74E+12
2.56E+11,0,1740554276,1506208211,老师你好，双非院校统计学专业，专业课程都一般，专业90人，绩点在17名，想考应用统计，湖南有什么大学可以推荐一下吗？最好是在长沙,39319459,嗜血丿丿巾,https://i1.hdslb.com/bfs/face/5304b1be31ebda0ed1e3d6c481b149d895fb5e8e.jpg,3,1.74E+12
2.56E+11,0,1740542376,1506208211,老师您好，一本信息与计算科学考广东地区92，有推荐的吗,508240867,夢魂不到關山難,https://i1.hdslb.com/bfs/face/0edc4461bc9137d7b9308a946b1731e3a53de01f.jpg,1,1.74E+12
2.56E+11,0,1740529460,1506208211,Up up，我普通本科想考北京的，建议哪所学校呀[微笑][微笑]首经贸可以吗,436081280,小小小小石头头,https://i2.hdslb.com/bfs/face/366c914cfc9840c08571a3a8d51152f7e99c1dd2.jpg,1,1.74E+12
2.56E+11,0,1740486566,1506208211,老师本科二本云贵川渝考哪个学校比较好啊,3.54676E+15,bili_73996205902,https://i0.hdslb.com/bfs/face/057dea76accd7bc315bfa512e9b041871aef284b.jpg,0,1.74E+12
2.56E+11,0,1739761040,1506208211,二本数学系学生，跨考应用统计，以后想留在杭州发展，是选一个不在杭州本地的211好，还是选择在本地的浙江工商大学好,445042424,加上面,https://i0.hdslb.com/bfs/face/member/noface.jpg,1,1.74E+12
2.56E+11,0,1739687075,1506208211,大数据管理与应用推荐考应用统计吗[大哭]想上岸好就业的学校,3.54661E+15,木木0在打瓦,https://i2.hdslb.com/bfs/face/02810622d9f04f92717eb9f6f983fda727474a5a.jpg,1,1.74E+12
2.56E+11,0,1740396213,1506208211,老师你好，我是北京普本一北方工业大学统计专业大三学生，未来想在南方就业就业，想问一下有什么比较稳妥的985211推荐的吗？,244902650,salad-rain,https://i2.hdslb.com/bfs/face/3191efdee98cdfaf4efef0583c9721ef11f9013b.jpg,0,1.74E+12
2.55E+11,0,1740214130,1506208211,老师您好，二本应统专业学生大三，考双非院校，浙江和浙江周围有没有什么好的学校推荐？,603883096,o森w森o,https://i1.hdslb.com/bfs/face/f5c534ad65eb1e599f836df8b3f438ed2b49345c.jpg,1,1.74E+12
2.55E+11,0,1739369967,1506208211,老师你好，我是中山大学统计专业大三学生，未来想在广东就业，想问一下除了中大还有什么比较稳妥的985推荐的吗？,441169114,时间尽头见,https://i1.hdslb.com/bfs/face/78398f3496e0d869a3c12c3c622ed0a63cb949c7.jpg,2,1.74E+12
2.55E+11,0,1739668961,1506208211,有没有比较好的的学硕统计学双非啊？[大哭]求老师指点，最好在合肥,349766057,九州妖志录,https://i2.hdslb.com/bfs/face/5f2f2080944e0cb59f6bc6991fc94d34c85d7eb5.jpg,0,1.74E+12
2.55E+11,0,1739040941,1506208211,老师你好，我是安徽大学市场营销专业学生，想跨考本校的统计学专业研究生有可能吗,287007910,伊斯塔亚,https://i1.hdslb.com/bfs/face/57324ab70e8aa4abea120c3ec9ff4cce7bae2ac3.jpg,1,1.74E+12
2.54E+11,0,1739315763,1506208211,老师，统计学最容易上岸的冷门211是哪个啊？[笑哭],349766057,九州妖志录,https://i2.hdslb.com/bfs/face/5f2f2080944e0cb59f6bc6991fc94d34c85d7eb5.jpg,3,1.74E+12
2.54E+11,0,1739213040,1506208211,老师您觉得经济学考研跨考应用统计学可以嘛[大哭],508919254,阔口阔乐啊,https://i1.hdslb.com/bfs/face/2ac1009c30005fd7e312347aa41129ea731445c9.jpg,1,1.74E+12
2.54E+11,0,1738811992,1506208211,老师，江苏上海地区211院校有哪些推荐,1407185290,18岁csgo天才选手,https://i1.hdslb.com/bfs/face/0cc151a23b2430ff1f5ec633e838830c592a980e.jpg,1,1.74E+12
2.54E+11,0,1738771387,1506208211,老师一般在哪直播呀,282515785,蓝天还有小精灵,http://i1.hdslb.com/bfs/face/c80d8e04f80256aeec3b966c64fb032a03c3e601.jpg,2,1.74E+12
2.58E+11,0,1741757100,1.14E+14,26考研择校、咨询资料、专业课辅导戳https://b23.tv/mall-FztZANRau-18iHWOk8Ihk进行咨询,3.49308E+15,432应用统计笑开研,https://i2.hdslb.com/bfs/face/aa6906752f5975524173da156f9bc5a5393b2042.jpg,0,1.74E+12
2.54E+11,0,1738031892,1506208211,老师你好，江西财经大学现代经济管理学院大数据管理与应用专业大三学生，希望在杭州就业，有什么推荐吗,3.49309E+15,嗯嗯-好的-谢谢-么么哒,https://i1.hdslb.com/bfs/face/1151fa7251c378b9d36f491ad2062d4b78404192.jpg,1,1.74E+12
2.53E+11,0,1738334454,1506208211,那个学费显示的是一年几万还是几年几万,3.54676E+15,英语之子-万词王,https://i0.hdslb.com/bfs/face/e89a36950d1eda781cc3fdea27dd504b2fb0941e.jpg,1,1.74E+12
2.53E+11,0,1738303803,1506208211,为什么会有学校招不满 好还是不好呢,1154321398,歆茹茹呀,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1.74E+12
2.53E+11,0,1737360133,1506208211,华中师范大学应用统计学费是不是涨到了3万每年了[大哭][大哭],1029476328,CandyCaptain--惊蛰,https://i0.hdslb.com/bfs/face/58ed3a5e7928a226f0e9292879250ab0d67cf382.jpg,1,1.74E+12
2.52E+11,0,1737040632,1506208211,不是哥们，厦大被你吞了？？？,520019278,南溟有只鲲,https://i1.hdslb.com/bfs/face/d2898bd1b92632dd571a8e35fdb25a519de48104.jpg,1,1.74E+12
2.52E+11,0,1736785123,1506208211,南航应用统计在哪里啊,359364067,N1wton,https://i1.hdslb.com/bfs/face/392fe14764d349175043938b419628855ea4f622.jpg,1,1.74E+12
2.51E+11,0,1735550385,1506208211,老师您好，我是深圳人，目前就读于华南农业大学信息与计算科学专业，想跨考统计学，未来在广东就业，请问有什么推荐的学校,1654238781,可喊卡,https://i0.hdslb.com/bfs/face/1749181126fa847b0ec833ed174ff5a5e24ab0fa.jpg,3,1.74E+12
2.50E+11,0,1735005830,1506208211,统计学考研卷吗,496016863,焚蒂冈上单,https://i1.hdslb.com/bfs/face/82e612c32bfa920d3bce93e97b7fee9b28a15417.jpg,1,1.74E+12
2.50E+11,0,1734088260,1506208211,应统今年能带计算器吗,700935131,广发door,https://i2.hdslb.com/bfs/face/ae04b486f1b0351f4b2989508ed66daeac93aac3.jpg,1,1.74E+12
2.49E+11,0,1733804047,1506208211,目前大二数学专业，数学课程学起来很吃力，数学考研都是学硕，本科学不动了，想转应用统计，up主可以联系我帮我解答一下各方面问题嘛,695621962,小星starm,https://i1.hdslb.com/bfs/face/df7e74abf4467f34fad741d0218964fd38261023.jpg,1,1.74E+12
2.46E+11,0,1730466645,1506208211,老师，我目前是辽宁大学经济统计学大三的学生，成绩中下，想考一个稳妥一点的学校，以后想在北方最好是东北就业，有什么推荐的院校吗,1961687445,奋斗小蟹,https://i0.hdslb.com/bfs/face/7ce04bd25c65491b13c8de798c7e486941ac896a.jpg,1,1.74E+12
2.46E+11,0,1730369478,1506208211,旅游管理跨考应用统计学复试会被歧视吗[大哭],1111550098,爱伦坡的鬼屋,https://i1.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg,4,1.74E+12
2.45E+11,0,1728872177,1506208211,调剂招不满是代表什么…,120110648,SUMMERWAITFORUS,https://i2.hdslb.com/bfs/face/6685cd33532c5fe34b762e02348fc6095d67f1be.jpg,1,1.74E+12
2.44E+11,0,1728368225,1506208211,南航应用统计25第一年招生，有人说是捡漏的，老师觉得值得报吗。,2117777488,苏式炸酱面,https://i1.hdslb.com/bfs/face/469088b1da033c1ff7d6a00b158224b6bbad2210.webp,3,1.74E+12
2.44E+11,0,1728342872,1506208211,老师，这都是非全的嘛？假如非全的话，跨省是上网课还是什么？,674486472,谢谢三爷,https://i0.hdslb.com/bfs/face/54acb111098f967bf68135ca3f87a59b883a2eeb.jpg,1,1.74E+12
2.43E+11,0,1727869801,1506208211,老师，我是双非应用统计专业，目标院校有西南财，华北电力北京和中国地质大学武汉，本科期间概率论与数理统计91，高数八十几，现在学高数比较吃力，老师这几个学校有推荐吗，,1274814274,博儿哇,https://i1.hdslb.com/bfs/face/05232a7b27c11b6521b5a91b63b1e4ff111c7882.jpg,0,1.74E+12
2.43E+11,0,1727665809,1506208211,老师请问自主命题不允许带计算器的院校的专业课计算难度是会较低吗，我432择校在湘潭大学和中南财经政法大学之间,165825476,Aeanami,http://i2.hdslb.com/bfs/face/297b23ec05278e23a8992e373359f96448daaf21.jpg,1,1.74E+12
2.43E+11,0,1726974663,1506208211,老师麻烦问一下，复旦大学复试要求的60和90是哪俩门啊？,397465093,donk619,https://i1.hdslb.com/bfs/face/f38c5bcf6b43c86b982680e440cd28c6645977f3.jpg,1,1.74E+12
2.43E+11,0,1726875867,1506208211,艺术生跨考推荐哪所啊，容易上岸就行，最好在南方,3.54638E+15,喜欢头头妃,https://i1.hdslb.com/bfs/face/f7ee7c93646cbbb75ebda1ad70b28d890c0095e2.jpg,1,1.74E+12
2.42E+11,0,1726658319,1506208211,老师，想问一下哈工大和山大怎么选，本科哈工程金融,233463769,一苇以航1116,https://i1.hdslb.com/bfs/face/347031846425b64c0d421e634e3e796c8ee5d440.jpg,1,1.74E+12
2.42E+11,0,1726453663,1506208211,老师请问北京工商，首都经贸和山东财经，山东师范，天津财经，这里面比较推荐那个[大哭]感觉都差不多，想找一个比较好考的,326715321,鹿人249,https://i0.hdslb.com/bfs/face/b9ff7574eb33637611eda75e70f56d59ea039056.jpg,4,1.74E+12
2.41E+11,0,1725366925,1506208211,老师，北师大和华东师大应该怎么选择,160341890,反正开灯也是浪费电,https://i2.hdslb.com/bfs/face/e2d6c659cda4901af9bdfdf042ffad20ed707097.jpg,1,1.74E+12
2.41E+11,0,1724836642,1506208211,怎么知道学校的题型或者获取某学校的真题，以及怎么知道该学校能否使用计算器,522983607,onoawa,https://i0.hdslb.com/bfs/face/41c45dcf55f4db96faf06556a42b4373e6fc6039.jpg,1,1.74E+12
2.40E+11,0,1724346618,1506208211,互关,384419978,老爺保號无事,https://i2.hdslb.com/bfs/face/0b2b427582f46efa51601a6c333e5b46d4bf1ec1.jpg,0,1.74E+12
2.40E+11,0,1724340349,1506208211,川大，西财，重大几个选那个比较好,3.49437E+15,待春来时,https://i2.hdslb.com/bfs/face/4abbe20dc0f9b69aeb2e2e397ae9c5740aee3078.jpg,1,1.74E+12
2.39E+11,0,1724168538,1506208211,为啥不加上专业课的分类,1929318730,赫兹Fun,https://i1.hdslb.com/bfs/face/81782944bb86c5273bdba4f98b5524fdf6f13c4b.jpg,1,1.74E+12
2.39E+11,0,1724122264,1506208211,老师，想问一下北师大和重大哪一个比较容易啊,1295891706,soitellyou,https://i0.hdslb.com/bfs/face/1a8e66ccbff26ec5dbdae52f4c32b7999b85fc5d.jpg,1,1.74E+12
2.37E+11,0,1723188465,1506208211,互关互关，有关必回,1462187768,环球军备,https://i2.hdslb.com/bfs/face/11def38664af0906a2ff72089a5fbcb586d96a90.jpg,0,1.74E+12
1.51E+11,0,1675505276,518986633,卷王之王的专业,18779837,兴啦啦,http://i0.hdslb.com/bfs/face/member/noface.jpg,4,1.74E+12
1.46E+11,0,1673183737,518986633,老师讲下南开吧[打call][打call],290319644,か道神,https://i2.hdslb.com/bfs/face/88290d8144a359fca9b076e296f7df44dc0c08aa.jpg,4,1.74E+12
1.56E+11,0,1678455697,518986633,老师，我想问一下我本科的专业学过概率论和线性代数，然后也学过一点简单的统计学，这种情况适合跨考吗,344799403,心动岛屿_,https://i1.hdslb.com/bfs/face/2ca99837dec3ff5c6dcd97f002b40a6d0749bda9.jpg,5,1.74E+12
1.81E+11,0,1691956913,518986633,应统本科双非前景是不是非常惨淡啊，有没有前辈经验分享一下[兔年],357779135,旋律荒园,https://i2.hdslb.com/bfs/face/8078097bbe46e883c489cf83440e9ee6aae1754d.jpg,5,1.74E+12
1.58E+11,0,1679802598,518986633,老师，浙江财经大学什么时候讲,259853664,厌世小花海,https://i0.hdslb.com/bfs/face/member/noface.jpg,2,1.74E+12
1.55E+11,0,1677931161,518986633,老师，信计专业可以考应统专硕吗？,501861422,花儿捧起少年,https://i2.hdslb.com/bfs/face/3704e57504655b086b4e2740c27dea8f0e982793.jpg,2,1.74E+12
1.57E+11,0,1679412708,518986633,老师，山财的应用统计专业还算不错的吧，想考山财应统,20459593,PerseusQ,http://i1.hdslb.com/bfs/face/0813c9d3cce78d6909dfdcf9b6adfa1e828d27da.jpg,3,1.74E+12
1.49E+11,0,1674396969,518986633,跨专业考会不会歧视？,33197592,苍穹之下的孩子I,http://i0.hdslb.com/bfs/face/23233f99da5c950809e0bd32b9a260b73cf67cfa.jpg,14,1.74E+12
1.47E+11,0,1673789990,518986633,考应用统计的集合了，干货持续中,265715940,经管考研山岳老师,https://i0.hdslb.com/bfs/face/b3a025f65732ab735a3440e42403430e3f93d3bb.jpg,1,1.74E+12
1.45E+11,0,1672971843,518986633,安财 和安大可以讲解一下吗 谢谢老师,3.46158E+15,七遍结尾去寻风,https://i0.hdslb.com/bfs/face/ff4cabe1e68470ebd8d175b8b2cbbfe577d6e207.jpg,4,1.74E+12
1.45E+11,0,1672558551,518986633,想听西北大学[星星眼],1395560430,天气好的话会见面,https://i0.hdslb.com/bfs/face/785f71a7d4f59a4c2287c88f1969e6295f584831.jpg,5,1.74E+12
2.10E+11,0,1708689334,518986633,男生，本科南京审计大学，本科金融学，想把路子走广一点，已学概率论之类的数学课，统计学也有学，不过学的一般没认真学，后面的计量经济学学的挺好的，考了90分最后。想考个211，长三角，珠三角都行，珠三角想去暨南，长三角不知道，老师能提提意见吗,345609619,丁真_盐城分真,https://i1.hdslb.com/bfs/face/f4e89ee7ccaf7ab8b69031475de9738b839a3d2e.jpg,3,1.74E+12
1.82E+11,0,1692609260,518986633,大数据专业考应用统计有优势吗，目前目标院校是浙江工商，专业课学得爆炸[辣眼睛],262276228,0哦00哦0oo,http://i1.hdslb.com/bfs/face/aa3192a2fec9d881abf8163fac9552317633acad.jpg,3,1.74E+12
1.51E+11,0,1675510946,518986633,老师讲一下人大吧[打call],491480049,布莱克Adder,https://i0.hdslb.com/bfs/face/bf62ee2c6c17f27c21c01b66e6bab80273502d5a.jpg,3,1.74E+12
2.03E+11,0,1704969311,518986633,老师老师，信管专业考应用统计怎么样？211学校哪一个比较推荐？,529019250,头给你敲烂喽,https://i0.hdslb.com/bfs/face/8a6143e66cf0327ed2c9e5db0b983adb0b34dec3.jpg,1,1.74E+12
1.67E+11,0,1685125753,518986633,不能理解为啥中大一个文科学校的应统分数线那么高😭想跨专业考本校有点不敢考了😭老师给点建议,279302134,夜丿枭羽,http://i1.hdslb.com/bfs/face/a1f174673e1b9bd298a321da709e0a145f6259b8.jpg,1,1.74E+12
1.56E+11,0,1678857062,518986633,老师可以讲讲中山大学嘛,480968270,bili_85905151184,http://i2.hdslb.com/bfs/face/a76767ccba339f71e90b269dac2eccb103dbf98a.jpg,3,1.74E+12
1.55E+11,0,1678242997,518986633,请问老师双非经管的会歧视吗？,432091135,捉只蜗牛牵着走,http://i1.hdslb.com/bfs/face/901435ef227c679e6df25f681e730d5539874fe4.jpg,2,1.74E+12
1.51E+11,0,1675575208,518986633,湖北大学湖北大学,1294729629,Q晓光,https://i0.hdslb.com/bfs/face/c2ac13ca3704d3c955a80e7a7efdc5a66ab6eaac.jpg,2,1.74E+12
1.44E+11,0,1672458744,518986633,想听浙江的工商和杭电[吃瓜],286519576,休斯顿34号,http://i1.hdslb.com/bfs/face/1710046a634a48debf9fe8a8e76f2e268e29f8ed.jpg,3,1.74E+12
1.71E+11,0,1687392457,518986633,老师讲就业怎么这么犹豫？[笑哭][笑哭][笑哭],116300730,神奇的小马啊,http://i0.hdslb.com/bfs/face/7e3a34caf88d86d14bedf415b2608afeb391887d.jpg,4,1.74E+12
1.58E+11,0,1679843439,518986633,金融工程跨考可以吗,3.49314E+15,大三学子,https://i0.hdslb.com/bfs/face/member/noface.jpg,3,1.74E+12
2.41E+11,0,1725036692,518986633,老师本科投资学 只要求考上研 选什么专业好考一点呢,502711919,派大星的海洋裤_8,https://i2.hdslb.com/bfs/face/f307d3c981202ff5cb28e4a7d9b2c52d32297999.jpg,1,1.74E+12
2.33E+11,0,1721655513,518986633,老师，本科理学统计学，考研考应用统计算跨考吗？,430041205,皖星子,https://i1.hdslb.com/bfs/face/cebde1e486899d49b33134f06a49dbac9c3e23a9.jpg,1,1.74E+12
2.15E+11,0,1712108752,518986633,@AI视频小助理 帮我总结,486945216,拉条子哈哈,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1.74E+12
2.15E+11,0,1711873628,518986633,本科机械工程，考南京师范大学应用统计可以吗,3.49312E+15,农村没网打不开,https://i2.hdslb.com/bfs/face/d992911c9e222eb9ce0b5d9e5064f815bde850c2.jpg,1,1.74E+12
2.12E+11,0,1710253577,518986633,@AI视频小助理 总结一下,337025888,君子求之于势不责于人,http://i2.hdslb.com/bfs/face/8a9ff124cfd05e92f0cd7fc7725c7135d1d8c029.jpg,0,1.74E+12
2.12E+11,0,1710211471,518986633,老师老师，现在重大大三在读应用数学，想问问考数学学硕难还是统计难呀，我想考统计，有什么学校推荐吗[给心心],1625037818,给蜡笔小新来一杯,https://i2.hdslb.com/bfs/face/1f95144f5280559af58af08ae19f51ca83590377.jpg,1,1.74E+12
